timestamp,value,label,KPI ID,missing,is_test,fault_type,fault_id
1781371023,18731008.0,0,frontend_memory,0,0,normal,
1781371028,18763776.0,0,frontend_memory,0,0,normal,
1781371033,18763776.0,0,frontend_memory,0,0,normal,
1781371038,18763776.0,0,frontend_memory,0,0,normal,
1781371043,18776064.0,0,frontend_memory,0,0,normal,
1781371048,18776064.0,0,frontend_memory,0,0,normal,
1781371053,18776064.0,0,frontend_memory,0,0,normal,
1781371058,18776064.0,0,frontend_memory,0,0,normal,
1781371063,18776064.0,0,frontend_memory,0,0,normal,
1781371068,18776064.0,0,frontend_memory,0,0,normal,
1781371073,19169280.0,0,frontend_memory,0,0,normal,
1781371078,19169280.0,0,frontend_memory,0,0,normal,
1781371083,19378176.0,0,frontend_memory,0,0,normal,
1781371088,19378176.0,0,frontend_memory,0,0,normal,
1781371093,19378176.0,0,frontend_memory,0,0,normal,
1781371098,19378176.0,0,frontend_memory,0,0,normal,
1781371103,19374080.0,0,frontend_memory,0,0,normal,
1781371108,19374080.0,0,frontend_memory,0,0,normal,
1781371113,19144704.0,0,frontend_memory,0,0,normal,
1781371118,19144704.0,0,frontend_memory,0,0,normal,
1781371123,19144704.0,0,frontend_memory,0,0,normal,
1781371128,19144704.0,0,frontend_memory,0,0,normal,
1781371133,20553728.0,0,frontend_memory,0,0,normal,
1781371138,20553728.0,0,frontend_memory,0,0,normal,
1781371143,20553728.0,0,frontend_memory,0,0,normal,
1781371148,20553728.0,0,frontend_memory,0,0,normal,
1781371153,20021248.0,0,frontend_memory,0,0,normal,
1781371158,20021248.0,0,frontend_memory,0,0,normal,
1781371163,20021248.0,0,frontend_memory,0,0,normal,
1781371168,20021248.0,0,frontend_memory,0,0,normal,
1781371173,20021248.0,0,frontend_memory,0,0,normal,
1781371178,19415040.0,0,frontend_memory,0,0,normal,
1781371183,19415040.0,0,frontend_memory,0,0,normal,
1781371188,19415040.0,0,frontend_memory,0,0,normal,
1781371193,19415040.0,0,frontend_memory,0,0,normal,
1781371198,19951616.0,0,frontend_memory,0,0,normal,
1781371203,19951616.0,0,frontend_memory,0,0,normal,
1781371208,19951616.0,0,frontend_memory,0,0,normal,
1781371213,19746816.0,0,frontend_memory,0,0,normal,
1781371218,19746816.0,0,frontend_memory,0,0,normal,
1781371223,19746816.0,0,frontend_memory,0,0,normal,
1781371228,19746816.0,0,frontend_memory,0,0,normal,
1781371233,19648512.0,0,frontend_memory,0,0,normal,
1781371238,19648512.0,0,frontend_memory,0,0,normal,
1781371243,19255296.0,0,frontend_memory,0,0,normal,
1781371248,19255296.0,0,frontend_memory,0,0,normal,
1781371253,19255296.0,0,frontend_memory,0,0,normal,
1781371258,19263488.0,0,frontend_memory,0,0,normal,
1781371263,19263488.0,0,frontend_memory,0,0,normal,
1781371268,19263488.0,0,frontend_memory,0,0,normal,
1781371273,19255296.0,0,frontend_memory,0,0,normal,
1781371278,19255296.0,0,frontend_memory,0,0,normal,
1781371283,19255296.0,0,frontend_memory,0,0,normal,
1781371288,19255296.0,0,frontend_memory,0,0,normal,
1781371293,19255296.0,0,frontend_memory,0,0,normal,
1781371298,19300352.0,0,frontend_memory,0,0,normal,
1781371303,19300352.0,0,frontend_memory,0,0,normal,
1781371308,19300352.0,0,frontend_memory,0,0,normal,
1781371313,19832832.0,0,frontend_memory,0,0,normal,
1781371318,19832832.0,0,frontend_memory,0,0,normal,
1781371323,19345408.0,0,frontend_memory,0,0,normal,
1781371328,19345408.0,0,frontend_memory,0,0,normal,
1781371333,19345408.0,0,frontend_memory,0,0,normal,
1781371338,19390464.0,0,frontend_memory,0,0,normal,
1781371343,19390464.0,0,frontend_memory,0,0,normal,
1781371348,19390464.0,0,frontend_memory,0,0,normal,
1781371353,19390464.0,0,frontend_memory,0,0,normal,
1781371358,19316736.0,0,frontend_memory,0,0,normal,
1781371363,19316736.0,0,frontend_memory,0,0,normal,
1781371368,19316736.0,0,frontend_memory,0,0,normal,
1781371373,19386368.0,0,frontend_memory,0,0,normal,
1781371378,19386368.0,0,frontend_memory,0,0,normal,
1781371383,20099072.0,0,frontend_memory,0,0,normal,
1781371388,20099072.0,0,frontend_memory,0,0,normal,
1781371393,20099072.0,0,frontend_memory,0,0,normal,
1781371398,19640320.0,0,frontend_memory,0,0,normal,
1781371403,19640320.0,0,frontend_memory,0,0,normal,
1781371408,19640320.0,0,frontend_memory,0,0,normal,
1781371413,19640320.0,0,frontend_memory,0,0,normal,
1781371418,19640320.0,0,frontend_memory,0,0,normal,
1781371423,19640320.0,0,frontend_memory,0,0,normal,
1781371428,19640320.0,0,frontend_memory,0,0,normal,
1781371433,19640320.0,0,frontend_memory,0,0,normal,
1781371438,20434944.0,0,frontend_memory,0,0,normal,
1781371443,20434944.0,0,frontend_memory,0,0,normal,
1781371448,20434944.0,0,frontend_memory,0,0,normal,
1781371453,20434944.0,0,frontend_memory,0,0,normal,
1781371458,20434944.0,0,frontend_memory,0,0,normal,
1781371463,20393984.0,0,frontend_memory,0,0,normal,
1781371468,20393984.0,0,frontend_memory,0,0,normal,
1781371473,20393984.0,0,frontend_memory,0,0,normal,
1781371478,20393984.0,0,frontend_memory,0,0,normal,
1781371483,20393984.0,0,frontend_memory,0,0,normal,
1781371488,20393984.0,0,frontend_memory,0,0,normal,
1781371493,19869696.0,0,frontend_memory,0,0,normal,
