timestamp,value,label,KPI ID,missing,is_test,fault_type,fault_id
1781371023,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371028,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371033,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371038,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371043,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371048,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371053,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371058,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371063,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371068,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371073,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371078,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371083,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371088,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371093,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371098,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371103,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371108,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371113,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371118,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371123,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371128,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371133,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371138,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371143,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371148,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371153,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371158,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371163,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371168,34197504.0,0,recommendationservice_memory,0,0,normal,
1781371173,34197504.0,0,recommendationservice_memory,0,0,normal,
1781371178,34197504.0,0,recommendationservice_memory,0,0,normal,
1781371183,34197504.0,0,recommendationservice_memory,0,0,normal,
1781371188,34193408.0,0,recommendationservice_memory,0,0,normal,
1781371193,34193408.0,0,recommendationservice_memory,0,0,normal,
1781371198,34193408.0,0,recommendationservice_memory,0,0,normal,
1781371203,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371208,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371213,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371218,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371223,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371228,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371233,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371238,34177024.0,0,recommendationservice_memory,0,0,normal,
1781371243,34177024.0,0,recommendationservice_memory,0,0,normal,
1781371248,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371253,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371258,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371263,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371268,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371273,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371278,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371283,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371288,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371293,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371298,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371303,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371308,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371313,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371318,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371323,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371328,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371333,34447360.0,0,recommendationservice_memory,0,0,normal,
1781371338,34447360.0,0,recommendationservice_memory,0,0,normal,
1781371343,34447360.0,0,recommendationservice_memory,0,0,normal,
1781371348,34447360.0,0,recommendationservice_memory,0,0,normal,
1781371353,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371358,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371363,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371368,34193408.0,0,recommendationservice_memory,0,0,normal,
1781371373,34193408.0,0,recommendationservice_memory,0,0,normal,
1781371378,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371383,34189312.0,0,recommendationservice_memory,0,0,normal,
1781371388,34189312.0,0,recommendationservice_memory,0,0,normal,
