timestamp,value,label,KPI ID,missing,is_test,fault_type,fault_id
1781371023,0.018892017237840904,0,frontend_cpu,0,0,normal,
1781371028,0.01985288716588491,0,frontend_cpu,0,0,normal,
1781371033,0.01985288716588491,0,frontend_cpu,0,0,normal,
1781371038,0.01985288716588491,0,frontend_cpu,0,0,normal,
1781371043,0.019717397988316152,0,frontend_cpu,0,0,normal,
1781371048,0.019717397988316152,0,frontend_cpu,0,0,normal,
1781371053,0.019717397988316152,0,frontend_cpu,0,0,normal,
1781371058,0.016725115737195446,0,frontend_cpu,0,0,normal,
1781371063,0.022681020838828617,0,frontend_cpu,0,0,normal,
1781371068,0.022681020838828617,0,frontend_cpu,0,0,normal,
1781371073,0.026568354430379592,0,frontend_cpu,0,0,normal,
1781371078,0.026568354430379592,0,frontend_cpu,0,0,normal,
1781371083,0.02843012463537514,0,frontend_cpu,0,0,normal,
1781371088,0.031400226837740214,0,frontend_cpu,0,0,normal,
1781371093,0.03140022683774022,0,frontend_cpu,0,0,normal,
1781371098,0.03140022683774022,0,frontend_cpu,0,0,normal,
1781371103,0.036337659003384704,0,frontend_cpu,0,0,normal,
1781371108,0.036337659003384704,0,frontend_cpu,0,0,normal,
1781371113,0.035104047757172026,0,frontend_cpu,0,0,normal,
1781371118,0.035104047757172026,0,frontend_cpu,0,0,normal,
1781371123,0.03479283622021804,0,frontend_cpu,0,0,normal,
1781371128,0.029441214775712113,0,frontend_cpu,0,0,normal,
1781371133,0.04437592819079209,0,frontend_cpu,0,0,normal,
1781371138,0.0443759281907921,0,frontend_cpu,0,0,normal,
1781371143,0.03940527953225282,0,frontend_cpu,0,0,normal,
1781371148,0.03829818399385421,0,frontend_cpu,0,0,normal,
1781371153,0.04978862078363133,0,frontend_cpu,0,0,normal,
1781371158,0.04978862078363133,0,frontend_cpu,0,0,normal,
1781371163,0.05540432240157412,0,frontend_cpu,0,0,normal,
1781371168,0.05540432240157412,0,frontend_cpu,0,0,normal,
1781371173,0.03947484117916964,0,frontend_cpu,0,0,normal,
1781371178,0.047705776908661256,0,frontend_cpu,0,0,normal,
1781371183,0.047705776908661256,0,frontend_cpu,0,0,normal,
1781371188,0.047705776908661256,0,frontend_cpu,0,0,normal,
1781371193,0.04483417499742281,0,frontend_cpu,0,0,normal,
1781371198,0.03924390444134282,0,frontend_cpu,0,0,normal,
1781371203,0.03924390444134282,0,frontend_cpu,0,0,normal,
1781371208,0.03924390444134282,0,frontend_cpu,0,0,normal,
1781371213,0.0227045774282369,0,frontend_cpu,0,0,normal,
1781371218,0.02529808211482158,0,frontend_cpu,0,0,normal,
1781371223,0.031122056239016132,0,frontend_cpu,0,0,normal,
1781371228,0.031122056239016132,0,frontend_cpu,0,0,normal,
1781371233,0.029367616468464548,0,frontend_cpu,0,0,normal,
1781371238,0.02291945052364189,0,frontend_cpu,0,0,normal,
1781371243,0.0261266122352386,0,frontend_cpu,0,0,normal,
1781371248,0.0261266122352386,0,frontend_cpu,0,0,normal,
1781371253,0.0261266122352386,0,frontend_cpu,0,0,normal,
1781371258,0.02211288662101052,0,frontend_cpu,0,0,normal,
1781371263,0.02211288662101052,0,frontend_cpu,0,0,normal,
1781371268,0.02211288662101052,0,frontend_cpu,0,0,normal,
1781371273,0.01581237163166236,0,frontend_cpu,0,0,normal,
1781371278,0.01856123966740613,0,frontend_cpu,0,0,normal,
1781371283,0.01856123966740613,0,frontend_cpu,0,0,normal,
1781371288,0.015024447007780968,0,frontend_cpu,0,0,normal,
1781371293,0.013397742604405348,0,frontend_cpu,0,0,normal,
1781371298,0.01740319743647813,0,frontend_cpu,0,0,normal,
1781371303,0.016303244458722038,0,frontend_cpu,0,0,normal,
1781371308,0.016303244458722038,0,frontend_cpu,0,0,normal,
1781371313,0.01678425489618618,0,frontend_cpu,0,0,normal,
1781371318,0.017111774847623815,0,frontend_cpu,0,0,normal,
1781371323,0.017266271732628378,0,frontend_cpu,0,0,normal,
1781371328,0.017266271732628378,0,frontend_cpu,0,0,normal,
1781371333,0.012654887532651295,0,frontend_cpu,0,0,normal,
1781371338,0.01450284732388425,0,frontend_cpu,0,0,normal,
1781371343,0.018328518197130956,0,frontend_cpu,0,0,normal,
1781371348,0.018328518197130952,0,frontend_cpu,0,0,normal,
1781371353,0.01520238576840808,0,frontend_cpu,0,0,normal,
1781371358,0.02038618429563237,0,frontend_cpu,0,0,normal,
1781371363,0.02038618429563237,0,frontend_cpu,0,0,normal,
1781371368,0.020386184295632367,0,frontend_cpu,0,0,normal,
1781371373,0.02445294602389794,0,frontend_cpu,0,0,normal,
1781371378,0.02445294602389794,0,frontend_cpu,0,0,normal,
1781371383,0.02805396818581884,0,frontend_cpu,0,0,normal,
1781371388,0.02805396818581884,0,frontend_cpu,0,0,normal,
1781371393,0.028053968185818838,0,frontend_cpu,0,0,normal,
1781371398,0.025492291249166955,0,frontend_cpu,0,0,normal,
1781371403,0.02819370926009249,0,frontend_cpu,0,0,normal,
1781371408,0.032417016131106445,0,frontend_cpu,0,0,normal,
1781371413,0.026820848626940133,0,frontend_cpu,0,0,normal,
1781371418,0.031209258043335474,0,frontend_cpu,0,0,normal,
1781371423,0.031209258043335474,0,frontend_cpu,0,0,normal,
1781371428,0.031209258043335474,0,frontend_cpu,0,0,normal,
1781371433,0.031247345750166973,0,frontend_cpu,0,0,normal,
1781371438,0.03740965113850044,0,frontend_cpu,0,0,normal,
1781371443,0.039103021978022595,0,frontend_cpu,0,0,normal,
1781371448,0.039103021978022595,0,frontend_cpu,0,0,normal,
1781371453,0.039103021978022595,0,frontend_cpu,0,0,normal,
1781371458,0.03764139223503176,0,frontend_cpu,0,0,normal,
1781371463,0.06367939361126135,0,frontend_cpu,0,0,normal,
1781371468,0.06367939361126135,0,frontend_cpu,0,0,normal,
1781371473,0.06367939361126135,0,frontend_cpu,0,0,normal,
1781371478,0.07554055278658736,0,frontend_cpu,0,0,normal,
1781371483,0.07554055278658736,0,frontend_cpu,0,0,normal,
1781371488,0.07554055278658736,0,frontend_cpu,0,0,normal,
1781371493,0.05948599504086665,0,frontend_cpu,0,0,normal,
1781371498,0.04427949644147224,0,frontend_cpu,0,0,normal,
1781371503,0.04427949644147224,0,frontend_cpu,0,0,normal,
1781371508,0.04417857731521858,0,frontend_cpu,0,0,normal,
1781371513,0.04417857731521858,0,frontend_cpu,0,0,normal,
1781371518,0.041431725100553055,0,frontend_cpu,0,0,normal,
1781371523,0.0254255717790448,0,frontend_cpu,0,0,normal,
1781371528,0.028627704191206305,0,frontend_cpu,0,0,normal,
1781371533,0.031012581622345894,0,frontend_cpu,0,0,normal,
1781371538,0.03755534941249226,0,frontend_cpu,0,0,normal,
1781371543,0.032671276221397635,0,frontend_cpu,0,0,normal,
1781371548,0.032038398518201804,0,frontend_cpu,0,0,normal,
1781371553,0.027876344860710438,0,frontend_cpu,0,0,normal,
1781371558,0.027876344860710438,0,frontend_cpu,0,0,normal,
1781371563,0.023234468835654474,0,frontend_cpu,0,0,normal,
1781371568,0.023111419161177277,0,frontend_cpu,0,0,normal,
1781371573,0.023111419161177277,0,frontend_cpu,0,0,normal,
1781371578,0.01996279939956931,0,frontend_cpu,0,0,normal,
1781371583,0.01996279939956931,0,frontend_cpu,0,0,normal,
1781371588,0.01996279939956931,0,frontend_cpu,0,0,normal,
1781371593,0.020278018062434136,0,frontend_cpu,0,0,normal,
1781371598,0.020278018062434136,0,frontend_cpu,0,0,normal,
1781371603,0.020278018062434136,0,frontend_cpu,0,0,normal,
1781371608,0.017327918535615026,0,frontend_cpu,0,0,normal,
1781371613,0.02044263842523295,0,frontend_cpu,0,0,normal,
1781371618,0.02044263842523295,0,frontend_cpu,0,0,normal,
1781371623,0.02044263842523295,0,frontend_cpu,0,0,normal,
1781371628,0.019853273402384363,0,frontend_cpu,0,0,normal,
1781371633,0.019853273402384363,0,frontend_cpu,0,0,normal,
1781371638,0.01953749928924821,0,frontend_cpu,0,0,normal,
1781371643,0.01953749928924821,0,frontend_cpu,0,0,normal,
1781371648,0.015193499134777948,0,frontend_cpu,0,0,normal,
1781371653,0.014564220374885065,0,frontend_cpu,0,0,normal,
1781371658,0.021459013409380744,0,frontend_cpu,0,0,normal,
1781371663,0.021459013409380744,0,frontend_cpu,0,0,normal,
1781371668,0.021803331952983132,0,frontend_cpu,0,0,normal,
1781371673,0.029853579908078704,0,frontend_cpu,0,0,normal,
1781371678,0.029853579908078704,0,frontend_cpu,0,0,normal,
1781371683,0.029853579908078704,0,frontend_cpu,0,0,normal,
1781371688,0.022869199999999524,0,frontend_cpu,0,0,normal,
1781371693,0.022869199999999524,0,frontend_cpu,0,0,normal,
1781371698,0.022869199999999524,0,frontend_cpu,0,0,normal,
1781371703,0.03642668841474148,0,frontend_cpu,0,0,normal,
1781371708,0.03642668841474148,0,frontend_cpu,0,0,normal,
1781371713,0.03642668841474148,0,frontend_cpu,0,0,normal,
1781371718,0.0313279528069495,0,frontend_cpu,0,0,normal,
1781371723,0.031618075801749496,0,frontend_cpu,0,0,normal,
1781371728,0.031618075801749496,0,frontend_cpu,0,0,normal,
1781371733,0.020867606292715314,0,frontend_cpu,0,0,normal,
1781371738,0.02561383080690925,0,frontend_cpu,0,0,normal,
1781371743,0.028517843868694954,0,frontend_cpu,0,0,normal,
1781371748,0.034848156741428535,0,frontend_cpu,0,0,normal,
1781371753,0.034848156741428535,0,frontend_cpu,0,0,normal,
1781371758,0.04389141174058124,0,frontend_cpu,0,0,normal,
1781371763,0.04942281014393406,0,frontend_cpu,0,0,normal,
1781371768,0.04942281014393406,0,frontend_cpu,0,0,normal,
1781371773,0.04942281014393406,0,frontend_cpu,0,0,normal,
1781371778,0.048433404726467275,0,frontend_cpu,0,0,normal,
1781371783,0.05364183020534875,0,frontend_cpu,0,0,normal,
1781371788,0.05364183020534875,0,frontend_cpu,0,0,normal,
1781371793,0.049010270408263196,0,frontend_cpu,0,0,normal,
1781371798,0.034995062832908756,0,frontend_cpu,0,0,normal,
1781371803,0.042181572489205024,0,frontend_cpu,0,0,normal,
1781371808,0.03864152373354621,0,frontend_cpu,0,0,normal,
1781371813,0.03864152373354621,0,frontend_cpu,0,0,normal,
1781371818,0.034002506265664596,0,frontend_cpu,0,0,normal,
1781371823,0.034002506265664596,0,frontend_cpu,0,0,normal,
1781371828,0.03445495258166518,0,frontend_cpu,0,0,normal,
1781371833,0.03445495258166518,0,frontend_cpu,0,0,normal,
1781371838,0.03376869968694117,0,frontend_cpu,0,0,normal,
1781371843,0.031038541042829954,0,frontend_cpu,0,0,normal,
1781371848,0.031038541042829954,0,frontend_cpu,0,0,normal,
1781371853,0.030372892884603975,0,frontend_cpu,0,0,normal,
1781371858,0.027568569201272264,0,frontend_cpu,0,0,normal,
1781371863,0.027568569201272264,0,frontend_cpu,0,0,normal,
1781371868,0.022944965582399314,0,frontend_cpu,0,0,normal,
1781371873,0.02126565920188551,0,frontend_cpu,0,0,normal,
1781371878,0.02126565920188551,0,frontend_cpu,0,0,normal,
1781371883,0.02126565920188551,0,frontend_cpu,0,0,normal,
1781371888,0.019398740383986875,0,frontend_cpu,0,0,normal,
1781371893,0.019398740383986875,0,frontend_cpu,0,0,normal,
1781371898,0.01939874038398687,0,frontend_cpu,0,0,normal,
1781371903,0.018881196103977264,0,frontend_cpu,0,0,normal,
1781371908,0.014529237745311372,0,frontend_cpu,0,0,normal,
1781371913,0.019064757338867065,0,frontend_cpu,0,0,normal,
1781371918,0.01933890861275501,0,frontend_cpu,0,0,normal,
1781371923,0.01933890861275501,0,frontend_cpu,0,0,normal,
1781371928,0.019780095945818862,0,frontend_cpu,0,0,normal,
1781371933,0.01992875003222182,0,frontend_cpu,0,0,normal,
1781371938,0.01992875003222182,0,frontend_cpu,0,0,normal,
1781371943,0.01992875003222182,0,frontend_cpu,0,0,normal,
1781371948,0.015152177253055614,0,frontend_cpu,0,0,normal,
1781371953,0.019478205545527497,0,frontend_cpu,0,0,normal,
1781371958,0.019188992504793344,0,frontend_cpu,0,0,normal,
1781371963,0.019188992504793344,0,frontend_cpu,0,0,normal,
1781371968,0.019188992504793344,0,frontend_cpu,0,0,normal,
1781371973,0.015404759915437032,0,frontend_cpu,0,0,normal,
1781371978,0.01387534161818248,0,frontend_cpu,0,0,normal,
1781371983,0.012345923320927927,0,frontend_cpu,0,0,normal,
1781371988,0.0272452119380089,0,frontend_cpu,0,0,normal,
1781371993,0.0272452119380089,0,frontend_cpu,0,0,normal,
1781371998,0.0272452119380089,0,frontend_cpu,0,0,normal,
1781372003,0.0272452119380089,0,frontend_cpu,0,0,normal,
1781372008,0.030574132687892146,0,frontend_cpu,0,0,normal,
1781372013,0.030574132687892146,0,frontend_cpu,0,0,normal,
1781372018,0.033219120500107856,0,frontend_cpu,0,0,normal,
1781372023,0.03321912050010785,0,frontend_cpu,0,0,normal,
1781372028,0.03321912050010785,0,frontend_cpu,0,0,normal,
1781372033,0.03321912050010785,0,frontend_cpu,0,0,normal,
1781372038,0.04390324007752604,0,frontend_cpu,0,0,normal,
1781372043,0.04390324007752604,0,frontend_cpu,0,0,normal,
1781372048,0.0414202759549762,0,frontend_cpu,0,0,normal,
1781372053,0.04634106811823044,0,frontend_cpu,0,0,normal,
1781372058,0.04643357901089961,0,frontend_cpu,0,0,normal,
1781372063,0.056152558079393226,0,frontend_cpu,0,0,normal,
1781372068,0.056152558079393226,0,frontend_cpu,0,0,normal,
1781372073,0.05615255807939321,0,frontend_cpu,0,0,normal,
